Sample Rate,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duration,562.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beacon Markers,80.356,149.806,219.097,288.174,357.794,427.296,525.78,562.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment Times,01:20.4,01:09.4,01:09.3,01:09.1,01:09.6,01:09.5,01:38.5,00:37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,#NAME?,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed
s,km/h, ,g,g,deg,deg,deg/s,m,mm,km/h,m,deg,deg,°C,V, , ,rpm,km/h,gear,°C,°C,°C,°C,bar,bar,%,%,%,deg,lambda,g,g,%,V,g,m,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.75,72.7216,14,-0.3272,-0.3415,1.3513,90.4657,-9.0435,320.7513,4.6,0.1,127.9813,10.90173334,77.05320557,48.7902,3.8522,79014.4609,9937.458,4024.0869,76.3043,2,101.5,39.9,39.9,120.9,3.63,5.58,-1,56,0,-14,0,0,0.55,0,12.2,0,13899.7139,13937.3828
469.8,72.2437,14,-0.3686,-0.3304,1.3582,89.7773,-10.2711,320.775,4.6,0.1,111.9449,10.90173347,77.05321471,48.7202,3.8513,79025.2031,9948.2061,3956.9275,75.1594,2,101.5,39.9,39.9,120.9,3.608,5.7764,-1,56.3134,0,-14,0,0,0.55,0,12.2,0,13900.7197,13938.4395
469.85,71.5223,15,-0.4077,-0.3258,1.3721,89.1144,-11.4528,320.8043,4.6,0.1,99.3917,10.90173377,77.05322366,48.6503,3.8503,79035.9531,9958.9531,3892,74,2,101.5,39.9,39.9,120.9,3.55,7.1794,-1,58.5522,0,-16.0435,0,-0.2929,0.3729,0,12.2536,0,13901.7168,13939.4756
469.9,70.8937,15,-0.4507,-0.3384,1.3657,88.6473,-12.7638,320.8202,4.6,0.1,88.3991,10.90173401,77.05323258,48.5804,3.8494,79046.7031,9969.7012,3892,74,2,101.5,39.9,39.9,120.9,3.55,7.46,-1,59,0,-17,0,-0.43,0.29,0,12.3,0,13902.7051,13940.5117
469.95,70.2541,15,-0.481,-0.3446,1.3988,87.9542,-13.7386,320.849,4.6,0.1,81.3858,10.90173445,77.05324141,48.5104,3.8484,79057.4453,9980.4482,3855.8262,73.3043,2,101.4304,40.1344,40.1344,120.9,3.5172,6.9037,-1,63.0625,0,-18.25,0,-0.48,0.3431,0,12.3,0,13903.6836,13941.5322
470,69.834,15,-0.5134,-0.3495,1.3934,86.9789,-14.7908,320.8591,4.6,0.1,75.1443,10.90173507,77.05325021,48.4405,3.8475,79068.1953,9991.1963,3840,73,2,101.4,40.4,40.4,120.9,3.48,5.68,-1,72,0,-24.5,0,-0.73,0.6087,0,12.3,0,13904.6562,13942.5527
470.05,69.2366,15,-0.5471,-0.3523,1.4277,86.4067,-15.9021,320.9029,4.6,0.1,69.295,10.90173568,77.05325891,48.3705,3.8465,79078.9453,10001.9443,3840,73,2,101.4,40.4,40.4,120.9,3.48,5.68,-1,72,0,-25,0,-0.75,0.63,0,12.3,0,13905.6201,13943.5664
470.1,68.4993,15,-0.5813,-0.3307,1.4711,85.7578,-17.0501,320.9362,4.6,0.1,63.9409,10.90173645,77.05326748,48.3006,3.8456,79089.6953,10012.6914,3840,73,2,101.4,40.4,40.4,120.9,3.48,4.8263,-1,74.5294,0,-27.3387,0,-0.5068,0.1903,0,12.3,0,13906.5752,13944.5811
470.15,67.8273,15,-0.6234,-0.3296,1.4976,84.6565,-18.444,320.9701,4.6,0.1,58.5288,10.90173751,77.05327587,48.2306,3.8446,79100.8125,10023.8145,3791,72.2462,2,101.4,40.4,40.4,120.9,3.4174,4.33,-1,76,0,-30,0,-0.23,-0.31,0,12.3,0,13907.5215,13945.5811
470.2,67.3339,15,-0.6769,-0.3316,1.5346,83.5635,-20.2024,321.0112,4.6,0.1,53.0457,10.90173853,77.0532843,48.1607,3.8437,79112.7344,10035.7354,3717.5352,71.0423,2,101.4,40.4,40.4,120.9,3.3603,4.2635,-1,75.5077,0,-30,0,-0.23,-0.31,0,12.3,0,13908.46,13946.5811
470.25,66.7567,15,-0.757,-0.317,1.5789,82.4832,-22.79,321.0518,4.6,0.1,46.6199,10.90173977,77.05329257,48.0908,3.8427,79124.6562,10047.6553,3655,70,2,101.4,40.4,40.4,120.9,3.34,3.8482,-1,72.4308,0,-33.4783,0,-0.1813,0.4761,0,12.3,0,13909.3896,13947.5605
470.3,66.2087,15,-0.7783,-0.3064,1.6172,81.3718,-23.6302,321.0726,4.6,0.1,44.5931,10.90174121,77.05330077,48.0208,3.8418,79136.5781,10059.5762,3655,70,2,101.4,40.4,40.4,120.9,3.34,3.79,-1,72,0,-35,0,-0.16,0.82,0,12.3,0,13910.3125,13948.54
470.35,65.7222,15,-0.7991,-0.3084,1.6219,80.3567,-24.4673,321.1043,4.6,0.1037,42.751,10.90174267,77.05330891,47.9509,3.8408,79148.5,10071.4971,3606.7314,68.5373,2,101.4,40.4,40.4,120.9,3.3152,3.6151,-1,68.7778,0,-39.9565,0,-0.4629,0.6548,0,12.3,0,13911.2285,13949.498
470.4,64.9814,15,-0.8328,-0.3082,1.669,78.9141,-25.7163,321.1491,4.6,0.1163,40.2162,10.90174449,77.05331684,47.8809,3.8399,79160.4141,10083.417,3589,68,2,101.4,40.4,40.4,120.9,3.3,3.41,-1,65,0,-53,0,-1.26,0.22,0,12.3,0,13912.1348,13950.457
470.45,64.5205,14,-0.8928,-0.2992,1.7276,77.1134,-27.8058,321.1933,4.6,0.155,36.9303,10.90174653,77.05332462,47.811,3.839,79172.3359,10095.3379,3589,68,2,101.4,40.4,40.4,120.9,3.3,3.41,-1,65,0,-53,0,-1.26,0.22,0,12.3,0,13913.0332,13951.4014
470.5,64.2886,14,-0.9622,-0.2695,1.7515,75.5892,-30.2172,321.2318,4.6,0.1713,33.861,10.90174876,77.05333252,47.741,3.838,79184.2578,10107.2578,3584.5225,68,2,101.3328,40.4,40.4,120.9,3.3,2.3332,-1,65.6487,0,-53,0,-0.9241,0.3136,0,12.3,0,13913.9277,13952.3457
470.55,63.7059,14,-0.9798,-0.2526,1.7637,74.3725,-31.0082,321.2574,4.6,0.1762,32.6982,10.90175105,77.05334006,47.7812,3.8383,79196.1797,10119.1787,3539.7463,68,2,100.6612,40.7836,40.7836,121.2197,3.2744,1.75,-1,66,0,-53,0,-0.65,0.39,0,12.3,0,13914.8154,13953.2832
470.6,63.0931,14,-1.0043,-0.2388,1.7819,73.2183,-32.0145,321.2887,4.6,0.1637,31.3658,10.90175358,77.05334758,47.8364,3.8388,79208.1016,10131.0996,3479.0571,66.9143,2,100.5,41,41,121.4,3.248,1.3951,-1,66.7714,0,-53,0,-0.65,0.39,0,12.3,0,13915.6953,13954.2197
470.65,62.4296,15,-1.0184,-0.2044,1.8201,71.8477,-32.6891,321.3179,4.6,0.16,30.3954,10.90175621,77.05335491,47.8916,3.8394,79220.0234,10143.0195,3437,66,2,100.5,41,41,121.4,3.23,0.4094,-1,68.9143,0,-62.6774,0,-0.8032,0.0594,0,12.3,0,13916.5664,13955.1426
470.7,62.2453,15,-0.9971,-0.1552,1.7816,69.7007,-32.1947,321.3297,4.6,0.1725,30.7711,10.90175919,77.05336208,47.9467,3.8399,79231.9375,10154.9404,3433.1733,65.9067,2,100.5,41,41,121.4,3.23,0.37,-1,69,0,-65,0,-0.84,-0.02,0,12.3,0,13917.4316,13956.0645
470.75,62.2879,15,-0.9574,-0.138,1.7406,67.4725,-31.0557,321.3359,4.6,0.1863,31.9215,10.9017626,77.05336927,48.0019,3.8404,79243.5625,10166.5664,3405.8401,65.24,2,100.5,41,41,121.4,3.2231,0.1438,-1,82.2787,0,-59.375,0,-1.0056,-0.1513,0,12.3,0,13918.2969,13956.9736
470.8,62.026,15,-0.9226,-0.1382,1.6938,66.025,-30.0518,321.3386,4.6,0.1737,32.849,10.90176588,77.05337623,48.0571,3.8409,79254.2578,10177.2578,3396,65,2,100.5,41,41,121.4,3.22,-0.09,-1,96,0,-47,0,-1.37,-0.44,0,12.3,0,13919.1602,13957.8828
470.85,61.7354,15,-0.902,-0.1441,1.6229,64.8934,-29.5038,321.3386,4.6,0.1525,33.3025,10.90176934,77.0533832,48.1123,3.8414,79264.9531,10187.9492,3396,65,2,100.5,41,41,121.4,3.22,-0.09,-1,96,0,-47,0,-1.37,-0.44,0,12.3,0,13920.0195,13958.7852
470.9,61.5692,15,-0.8919,-0.1523,1.5188,63.6096,-29.3001,321.3169,4.6,0.1488,33.4437,10.90177287,77.05339014,48.1674,3.8419,79275.6406,10198.6416,3391.5,65,2,100.5,41,41,121.4,3.22,-0.09,-1,96,0,-45.7692,0,-0.9638,0.0585,0,12.3,0,13920.875,13959.6885
470.95,61.1144,15,-0.894,-0.1455,1.4108,62.3228,-29.5061,321.301,4.6,0.1363,32.965,10.90177658,77.05339691,48.2226,3.8424,79286.3359,10209.333,3366.5,65,2,100.5,41,41,121.4,3.199,-0.1376,-1,13.9412,0,-45,0,-0.71,0.37,0,12.3,0,13921.7266,13960.5869
471,60.7559,15,-0.915,-0.1464,1.3845,61.01,-30.3313,321.2986,4.6,0.13,31.8799,10.90178038,77.05340349,48.2778,3.8429,79297.0234,10220.0254,3335.8,64.4,2,100.5,41.2559,41.2559,121.1868,3.1815,-0.1412,-1,-45.1538,0,-45.7164,0,-0.7506,0.3963,0,12.3,0,13922.5723,13961.4854
471.05,60.5399,15,-0.9098,-0.1761,1.3677,59.3605,-30.2953,321.3028,4.6,0.13,31.8044,10.90178444,77.05340992,48.333,3.8434,79307.7188,10230.7168,3319,64,2,100.5,41.6,41.6,120.9,3.17,-0.04,-1,-9,0,-50.194,0,-1.0043,0.5604,0,12.3,0,13923.4141,13962.377
471.1,59.9803,15,-0.8861,-0.1893,1.3242,57.5695,-29.6667,321.3104,4.6,0.12,32.178,10.90178869,77.05341612,48.3882,3.8439,79318.4062,10241.4092,3319,64,2,100.5,41.6,41.6,120.9,3.17,-0.04,-1,-9,0,-51,0,-1.05,0.59,0,12.3,0,13924.25,13963.2686
471.15,59.647,14,-0.9175,-0.1719,1.2513,55.8608,-30.8971,321.2947,4.6,0.1163,30.7249,10.90179312,77.05342231,48.4433,3.8444,79329.1016,10252.1006,3319,64,2,100.5,41.6,41.6,120.9,3.1634,-0.0728,-1,-279.2405,0,-53.3049,0,-1.0961,0.5702,0,12.3,0,13925.0801,13964.1543
471.2,59.5908,14,-0.9527,-0.1279,1.1921,54.224,-32.2509,321.2829,4.6,0.1037,29.4075,10.90179769,77.05342836,48.4985,3.8449,79339.7891,10262.792,3297.4473,63.4474,2,100.5,41.6,41.6,120.9,3.16,-0.11,-1,-586,0,-57.5732,0,-1.1815,0.5337,0,12.3,0,13925.9082,13965.0391
471.25,59.5032,15,-0.9565,-0.0888,1.1477,52.7703,-32.5101,321.2831,4.6,0.1088,29.1301,10.90180237,77.05343429,48.5537,3.8455,79350.4844,10273.4844,3280,63,2,100.5,41.6,41.6,120.9,3.1591,-0.11,-1,-586,0,-58,0,-1.19,0.53,0,12.3,0,13926.7354,13965.917
471.3,59.2551,15,-0.8983,-0.0999,1.1478,51.1371,-30.6208,321.2887,4.6,0.11,30.7985,10.90180731,77.05343987,48.6089,3.846,79361.1797,10284.1758,3280,63,2,100.5,41.6,41.6,120.9,3.1512,-0.1477,-1,-144.8525,0,-58.5902,0,-0.9008,0.3175,0,12.3,0,13927.5596,13966.7949
471.35,59.0511,15,-0.8834,-0.1454,1.1973,49.3544,-30.2184,321.3255,4.6,0.11,31.1012,10.90181239,77.05344536,48.664,3.8465,79371.8672,10294.8682,3280,63,2,100.5,41.6,41.6,120.9,3.15,-0.16,-1,-1,0,-59,0,-0.7,0.17,0,12.3,0,13928.3809,13967.6699
471.4,58.6601,15,-0.869,-0.1688,1.2897,48.6017,-29.8673,321.372,4.6,0.11,31.2584,10.90181737,77.05345075,48.7192,3.847,79381.5938,10304.5977,3280,63,2,100.5,41.6,41.6,120.9,3.1463,-0.1482,-1,-1,0,-59,0,-0.7,0.17,0,12.3,0,13929.1982,13968.5449
471.45,58.3216,15,-0.8098,-0.1711,1.3013,47.4084,-27.9815,321.3943,4.6,0.1013,33.1725,10.90182248,77.05345613,48.7744,3.8475,79390.4375,10313.4395,3243.1941,62.7313,2,100.5,41.6,41.6,120.9,3.14,-0.1115,-1,-1,0,-60.6129,0,0.5339,0.0571,0,12.3,0,13930.0098,13969.4131
471.5,58.0744,15,-0.7586,-0.1698,1.2549,45.6403,-26.3538,321.3881,4.6,0.1013,35.0721,10.90182769,77.05346127,48.8296,3.848,79399.2812,10322.2803,3142.6086,61.9855,2,100.4971,41.6,41.6,120.9,3.14,-0.11,-1,-1,0,-61,0,0.83,0.03,0,12.3,0,13930.8174,13970.2812
471.55,57.619,15,-0.767,-0.1684,1.2197,43.9625,-26.7905,321.381,4.6,0.11,34.2298,10.90183308,77.05346618,48.8731,3.8485,79408.125,10331.1221,3123.0435,61.2609,2,100.3522,41.8557,41.8557,121.2197,3.1208,-0.1718,-1,-1,0,-61,0,0.417,0.2751,0,12.3,0,13931.6201,13971.1348
471.6,57.1486,15,-0.8346,-0.1914,1.1746,42.546,-29.3114,321.3739,4.6,0.11,31.0305,10.9018385,77.05347097,48.9151,3.8491,79416.9609,10339.9639,3116,61,2,100.3,42,42,121.4,3.11,-0.24,-1,-1,0,-61,0,-0.67,0.92,0,12.3,0,13932.417,13971.9893
471.65,56.7947,15,-0.8854,-0.1917,1.1652,40.8982,-31.2841,321.3786,4.6,0.1187,28.8938,10.90184401,77.05347558,48.9571,3.8496,79425.8047,10348.8047,3120.1562,60.7031,2,100.3,42,42,121.4,3.1086,-0.24,-1,-1,0,-60.2537,0,-0.6551,0.1812,0,12.3,0,13933.207,13972.8301
471.7,56.5665,15,-0.8965,-0.1479,1.1292,39.3417,-31.8694,321.3787,4.6,0.11,28.2491,10.90184973,77.05347993,48.999,3.8502,79434.6484,10357.6465,3130,60,2,100.3,42,42,121.4,3.1008,-0.1477,-1,-1,0,-60,0,-0.65,-0.07,0,12.3,0,13933.9941,13973.6699
471.75,56.558,15,-0.8735,-0.1275,1.0691,38.3156,-31.2029,321.3694,4.6,0.1138,28.8482,10.90185535,77.05348431,49.041,3.8507,79443.4844,10366.4883,3130,60,2,100.3,42,42,121.4,3.1,-0.11,-1,-1,0,-60,0,-0.65,-0.07,0,12.3,0,13934.7803,13974.5029
471.8,56.5797,15,-0.9091,-0.1334,0.9746,37.2889,-32.6126,321.3419,4.6,0.12,27.6119,10.9018611,77.05348863,49.083,3.8513,79452.3281,10375.3291,3130.5571,60,2,100.3,42,42,121.4,3.1,-0.065,-1,-1,0,-60.1515,0,-0.6129,-0.0745,0,12.3,0,13935.5664,13975.3359
471.85,55.9329,15,-0.9733,-0.1448,0.982,34.8075,-35.0751,321.3504,4.6,0.1375,25.3799,10.90186703,77.05349227,49.1249,3.8518,79461.1719,10384.1709,3131,60,2,100.3,42,42,121.4,3.1,0.0674,-1,-1,0,-61.6667,0,-0.2417,-0.12,0,12.3,0,13936.3467,13976.168
471.9,55.4606,15,-0.9771,-0.1739,1.0275,32.1332,-35.3872,321.3701,4.6,0.1388,24.9435,10.9018732,77.05349567,49.1669,3.8524,79470.0156,10393.0117,3121.7246,59.8841,2,100.3,42,42,121.4,3.1,0.07,-1,-1,0,-63.8281,0,-0.5073,-0.0203,0,12.3,0,13937.1191,13977.001
471.95,55.2386,15,-0.9748,-0.1799,1.0436,30.5195,-35.5172,321.3872,4.6,0.1262,24.7528,10.9018794,77.05349898,49.2089,3.8529,79478.8516,10401.8535,3063.7537,59.1594,2,100.3,42,42,121.4,3.093,0.0806,-1,-1068.8235,0,-65,0,-0.73,0.05,0,12.3,0,13937.8887,13977.8262
472,55.091,15,-1.0023,-0.1797,0.9949,29.5232,-36.7399,321.3795,4.6,0.12,23.8651,10.90188545,77.05350228,49.2508,3.8535,79487.6953,10410.6953,3051,59,2,100.3,42,42,121.4,3.09,0.09,-1,-2018,0,-65,0,-0.73,0.05,0,12.3,0,13938.6543,13978.6523
472.05,54.5773,15,-0.9979,-0.1837,0.8657,28.2196,-36.806,321.3441,4.6,0.1287,23.6001,10.90189153,77.05350546,49.2928,3.854,79496.5312,10419.5293,3031.5217,59,2,100.3406,42.0716,42.0716,121.4,3.09,0.0657,-0.913,-1842.6086,0,-65,0,-0.73,0.05,0,12.3,0,13939.415,13979.4717
472.1,54.2804,15,-0.9617,-0.1741,0.7487,25.9858,-35.6951,321.3094,4.6,0.14,24.2022,10.90189781,77.05350816,49.3348,3.8546,79505.3516,10428.3525,3003,59,2,100.4,42.2955,42.2955,121.4,3.09,-0.1372,-0.1884,-381.0145,0,-79.6667,0,-1.5367,0.2433,0,12.3,0,13940.1699,13980.291
472.15,53.8084,15,-0.9275,-0.1282,0.7943,23.2722,-34.6232,321.3274,4.6,0.14,24.7345,10.90190425,77.05351043,49.3767,3.8551,79514.1797,10437.1768,3003,59,2,100.4,42.3,42.3,121.4,3.09,-0.19,0,-1,0,-87,0,-1.94,0.34,0,12.3,0,13940.9209,13981.1064
472.2,53.8002,15,-0.8702,-0.0869,0.8441,21.6324,-32.6275,321.3528,4.6,0.1338,26.2434,10.90191065,77.05351272,49.4187,3.8557,79523,10446,3002.4031,58.403,2,100.4,42.3,42.3,121.4,3.0855,-0.1591,3.9375,17.8438,0,-82.0769,0,-1.8305,0.3265,0,12.3,0,13941.668,13981.9219
472.25,53.6639,15,-0.7916,-0.0472,0.8271,20.9548,-29.7746,321.3569,4.6,0.1213,28.6851,10.90191698,77.05351507,49.4607,3.8562,79531.8203,10454.8232,3002,58,2,100.4,42.3,42.3,121.4,3.08,-0.08,14,66,0,-51.3077,0,-1.1458,0.2418,0,12.3,0,13942.4141,13982.7285
472.3,53.5495,14,-0.734,-0.0151,0.7835,19.9838,-27.6536,321.3447,4.6,0.11,30.8194,10.90192334,77.05351732,49.5026,3.8568,79540.6484,10463.6475,3036.3823,57.7941,2,100.4,42.3,42.3,121.4,3.0803,-0.08,14,66,0,-54.5882,0,-0.7338,0.1921,0,12.3,0,13943.1582,13983.5361
472.35,53.5845,14,-0.7611,0.0149,0.75,18.2379,-28.6938,321.3416,4.6,0.11,29.7215,10.90192982,77.05351927,49.5446,3.8573,79549.4688,10472.4707,3159.1765,57.0588,2,100.4,42.3,42.3,121.4,3.0879,-0.0243,8.4286,77.7619,0,-59,0,-0.55,0.17,0,12.3,0,13943.9023,13984.333
472.4,53.8575,15,-0.7204,0.0381,0.7286,16.6359,-27.1492,321.3445,4.6,0.1037,31.5725,10.90193638,77.05352104,49.5866,3.8579,79558.2969,10481.2939,3169,57,2,100.4,42.3,42.3,121.4,3.09,0.01,5,85,0,-59,0,-0.55,0.17,0,12.3,0,13944.6484,13985.1299
472.45,54.0722,15,-0.5938,0.0447,0.713,15.4697,-22.3531,321.3347,4.6,0.1,38.4996,10.90194303,77.05352267,49.6285,3.8584,79567.1172,10490.1172,3045,57,2,100.0889,42.3507,42.3507,121.4761,3.0875,0.01,4.7971,80.2319,0,-59,0,-0.55,0.17,0,12.3,0,13945.3984,13985.9219
472.5,53.9174,14,-0.4563,0.0341,0.6718,14.4483,-17.1547,321.329,4.6,0.1,50.0224,10.90194962,77.05352425,49.6705,3.859,79575.9375,10498.9414,2890,57,2,99.7,42.5,42.5,121.7,3.08,0.01,3.3478,46.1739,0,-50.8261,0,-0.7612,0.0474,0,12.3,0,13946.1484,13986.7139
472.55,53.835,14,-0.3622,0.0093,0.6167,13.5704,-13.6041,321.3223,4.6,0.1,62.9819,10.90195624,77.05352578,49.5921,3.859,79584.7656,10507.7646,2890,57,2,99.7,42.5,42.5,121.7,3.08,0.01,3,38,0,-47,0,-0.86,-0.01,0,12.3,0,13946.8965,13987.501
472.6,53.7873,14,-0.3075,-0.0049,0.5863,13.016,-11.5492,321.3056,4.6,0.1,74.1223,10.90196277,77.05352728,49.4973,3.8589,79593.5859,10516.5879,2859.5522,56.403,2,99.7,42.5,42.5,121.7,3.0708,0.0192,2.6923,-1076.4615,0,-44.3846,0,-0.7292,0.0223,0,12.3,0,13947.6436,13988.2881
472.65,53.7628,14,-0.2456,-0.0316,0.5561,12.7458,-9.2245,321.3006,4.6,0.1,92.76,10.90196942,77.05352877,49.4025,3.8588,79602.4141,10525.4121,2839,56,2,99.7,42.5,42.5,121.7,3.06,0.04,2,-3584,0,-31.3077,0,-0.0754,0.1838,0,12.3,0,13948.3906,13989.0684
472.7,53.7401,14,-0.0976,-0.0459,0.5585,12.707,-3.6684,321.3048,4.6,0.1,233.1539,10.9019759,77.05353028,49.3077,3.8587,79611.2344,10534.2354,2853.127,56,2,99.7,42.5,42.5,121.7,3.06,0.04,2,-3584,0,-17.1429,0,0.1314,0.3671,0,12.3,0,13949.1367,13989.8496
472.75,53.59,14,0.0948,-0.0732,0.5196,12.9613,3.5722,321.2905,4.6,0.1,238.7628,10.90198253,77.05353192,49.2128,3.8586,79621.8438,10544.8457,2923.762,56,2,99.7,42.5,42.5,121.7,3.06,0.1973,2,-1330.1774,0,-10,0,0.21,0.46,0,12.3,0,13949.8828,13990.627
472.8,53.4432,14,0.2142,-0.0762,0.4785,13.2255,8.0905,321.2773,4.6,0.1,105.1326,10.901989,77.05353348,49.118,3.8586,79632.9062,10555.9023,2928,56,2,99.7,42.5,42.5,121.7,3.06,0.29,2,-1,0,-10,0,0.21,0.46,0,12.3,0,13950.625,13991.4053
472.85,53.4074,14,0.2815,-0.0696,0.4345,13.684,10.6565,321.2541,4.6,0.1,79.7639,10.90199549,77.05353519,49.0232,3.8585,79643.9609,10566.96,2921.1819,55.5455,2,99.7,42.5,42.5,121.7,3.06,0.2296,2,-1,0,-10,0,0.21,0.46,0,12.3,0,13951.3672,13992.1758
472.9,53.2597,14,0.3384,-0.0415,0.3824,14.2092,12.8368,321.2432,4.6,0.1,66.033,10.90200195,77.05353691,48.9284,3.8584,79655.0156,10578.0166,2913,55,2,99.7,42.5,42.5,121.7,3.06,-0.1061,2,-1,0,9.6,0,0.378,0.194,0,12.3,0,13952.1074,13992.9473
472.95,53.1409,14,0.4148,-0.0157,0.3646,14.8987,15.7548,321.2362,4.6,0.1,53.6829,10.90200837,77.05353881,48.8336,3.8583,79666.0703,10589.0732,2913,55,2,99.7,42.5,42.5,121.7,3.06,-0.18,2,-1,0,18,0,0.45,0.08,0,12.3,0,13952.8467,13993.7051
473,53.1044,14,0.4652,-0.022,0.3265,15.8438,17.6798,321.2229,4.6,0.1,47.805,10.90201472,77.05354079,48.7388,3.8582,79677.1328,10600.1309,2904.0908,54.2576,2,99.8485,42.3329,42.3329,121.7,3.0544,-0.1717,2,9.3571,0,21.913,0,0.5543,0.1061,0,12.3,0,13953.584,13994.4639
473.05,53.0379,14,0.5249,-0.0365,0.2757,17.0881,19.9683,321.1994,4.6,0.1,42.2731,10.90202101,77.05354301,48.644,3.8581,79688.1875,10611.1875,2901,54,2,99.9,42.2,42.2,121.7,3.05,-0.16,2,24,0,32.7826,0,0.8442,0.1786,0,12.3,0,13954.3213,13995.2158
473.1,53.1673,15,0.6072,-0.0539,0.2129,18.4273,23.1299,321.1806,4.6,0.1013,36.584,10.90202727,77.05354538,48.5492,3.8581,79699.2422,10622.2451,2894.75,54,2,99.9,42.2,42.2,121.7,3.05,-0.16,2,24,0,41.6081,0,0.4262,-0.0518,0,12.3,0,13955.0586,13995.9678
473.15,53.0234,15,0.6915,-0.0585,0.182,19.3739,26.397,321.1758,4.6,0.11,31.9693,10.90203358,77.05354776,48.4543,3.858,79710.3047,10633.3018,2876.3677,54,2,99.9,42.2,42.2,121.7,3.05,-0.1324,2,37.1324,0,46,0,0.21,-0.17,0,12.3,0,13955.7959,13996.7178
473.2,52.8057,15,0.7588,-0.0643,0.1381,20.5152,29.0274,321.1646,4.6,0.11,28.953,10.90203969,77.05355023,48.3595,3.8579,79721.3594,10644.3584,2876,54,2,99.9,42.2,42.2,121.7,3.05,-0.12,2,43,0,46,0,0.21,-0.17,0,12.3,0,13956.5312,13997.4678
473.25,52.8183,15,0.7941,-0.0686,0.1163,21.8352,30.4537,321.1468,4.6,0.11,27.6035,10.90204579,77.05355294,48.2647,3.8578,79732.4141,10655.416,2865.5652,54,2,99.9,42.2,42.2,121.7,3.0531,-0.1295,2,35.2273,0,46,0,0.21,-0.17,0,12.3,0,13957.2637,13998.2178
473.3,52.6725,15,0.8184,-0.0464,0.0397,23.7944,31.4626,321.1292,4.6,0.1088,26.6446,10.90205161,77.05355592,48.1699,3.8577,79743.4766,10666.4727,2856,54,2,99.9,42.2,42.2,121.7,3.06,-0.1826,2,-7.9545,0,55.5075,0,0.4294,-0.3382,0,12.3,0,13957.9961,13998.9678
473.35,52.2136,15,0.844,-0.0256,0.0281,25.7007,32.5026,321.119,4.6,0.1,25.5673,10.90205738,77.05355908,48.0751,3.8576,79754.5312,10677.5303,2856,54,2,99.9,42.2,42.2,121.7,3.06,-0.19,2,-14,0,59,0,0.51,-0.4,0,12.3,0,13958.7236,13999.7178
473.4,52.0664,14,0.833,-0.0294,-0.0128,27.5481,32.1167,321.1029,4.6,0.1,25.8016,10.9020631,77.05356243,47.9803,3.8576,79765.5859,10688.5869,2847.4688,54,2,99.9,42.2,42.2,121.7,3.0557,-0.1403,2,-10.2,0,59.5455,0,0.5891,-0.2868,0,12.3,0,13959.4473,14000.4678
473.45,52.1852,14,0.8252,-0.0521,-0.0789,29.1697,31.8569,321.0812,4.6,0.0913,26.0714,10.9020687,77.05356589,47.8855,3.8575,79776.1406,10699.1377,2842,54,2,99.9,42.2,42.2,121.7,3.05,-0.02,2,-1,0,62.5758,0,1.0285,0.342,0,12.3,0,13960.1719,14001.2178
473.5,52.3655,15,0.8282,-0.0745,-0.1242,30.4083,32.0419,321.0612,4.6,0.0913,26.0104,10.90207434,77.05356938,47.7907,3.8574,79785.9922,10708.9902,2838.5898,54,2,99.891,42.2,42.2,121.7,3.05,-0.02,2,-1,0,64.6538,0,0.864,0.1378,0,12.3,0,13960.8984,14001.9678
473.55,52.2582,14,0.8534,-0.087,-0.1768,31.6988,33.1168,321.0429,4.6,0.1,25.1146,10.90207978,77.05357309,47.78,3.8568,79795.8438,10718.8428,2814.2307,54,2,99.8269,42.2,42.2,121.9901,3.0442,0.06,2,-1,0,66,0,0.68,-0.1,0,12.3,0,13961.624,14002.7178
473.6,52.0292,14,0.8587,-0.0821,-0.2404,33.2504,33.4289,321.0209,4.6,0.1,24.7711,10.90208511,77.05357686,47.7807,3.8561,79805.6953,10728.6953,2804,54,2,99.8,42.2,42.2,122.2,3.04,0.1392,2.0789,-1,0,66,0,0.68,-0.1,0,12.3,0,13962.3486,14003.4678
